lang,file,line,symbol
cpp,android/android_libs/include/boost/geometry/algorithms/detail/for_each_range.hpp,187,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/calculate_point_order.hpp,311,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/calculate_point_order.hpp,338,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/calculate_point_order.hpp,348,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/calculate_point_order.hpp,361,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/recalculate.hpp,181,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/recalculate.hpp,214,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/recalculate.hpp,227,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/as_range.hpp,30,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/as_range.hpp,56,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/as_range.hpp,72,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/as_range.hpp,91,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/extreme_points.hpp,388,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/extreme_points.hpp,493,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/extreme_points.hpp,532,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/point_on_border.hpp,135,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/point_on_border.hpp,187,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/point_on_border.hpp,207,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/dispatch/is_valid.hpp,22,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/dispatch/is_valid.hpp,38,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/dispatch/envelope.hpp,33,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/dispatch/envelope.hpp,44,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/dispatch/distance.hpp,39,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/dispatch/distance.hpp,77,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/dispatch/is_simple.hpp,22,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/dispatch/is_simple.hpp,32,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/dispatch/expand.hpp,37,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/dispatch/expand.hpp,50,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/dispatch/disjoint.hpp,40,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/dispatch/disjoint.hpp,87,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/overlay/intersection_insert.hpp,483,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/overlay/intersection_insert.hpp,628,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/overlay/intersection_insert.hpp,675,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/overlay/intersection_insert.hpp,992,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/overlay/intersection_insert.hpp,1033,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/overlay/intersection_insert.hpp,1054,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/overlay/intersection_insert.hpp,1132,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/overlay/intersection_insert.hpp,1205,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/overlay/intersection_insert.hpp,1233,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/overlay/intersection_insert.hpp,1242,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/overlay/pointlike_linear.hpp,304,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/overlay/copy_segments.hpp,305,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/overlay/copy_segments.hpp,349,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/overlay/copy_segments.hpp,376,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/overlay/get_turns.hpp,1020,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/overlay/get_turns.hpp,1137,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/overlay/get_turns.hpp,1182,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/overlay/get_turns.hpp,1190,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/overlay/select_rings.hpp,53,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/overlay/select_rings.hpp,176,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/overlay/select_rings.hpp,326,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/overlay/select_rings.hpp,329,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/overlay/select_rings.hpp,355,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/overlay/pointlike_pointlike.hpp,306,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/overlay/self_turn_points.hpp,195,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/overlay/self_turn_points.hpp,282,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/overlay/self_turn_points.hpp,314,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/overlay/copy_segment_point.hpp,154,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/overlay/copy_segment_point.hpp,272,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/overlay/copy_segment_point.hpp,290,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/overlay/copy_segment_point.hpp,324,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/overlay/copy_segment_point.hpp,335,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/overlay/get_intersection_points.hpp,123,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/overlay/get_intersection_points.hpp,131,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/overlaps/interface.hpp,38,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/overlaps/interface.hpp,59,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/overlaps/interface.hpp,85,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/overlaps/interface.hpp,115,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/overlaps/implementation.hpp,142,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/overlaps/implementation.hpp,150,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/sections/range_by_section.hpp,96,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/sections/range_by_section.hpp,163,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/sections/range_by_section.hpp,182,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/sections/sectionalize.hpp,859,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/sections/sectionalize.hpp,975,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/sections/sectionalize.hpp,1041,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/covered_by/interface.hpp,39,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/covered_by/interface.hpp,53,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/covered_by/interface.hpp,71,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/covered_by/implementation.hpp,60,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/covered_by/implementation.hpp,274,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/closest_feature/geometry_to_range.hpp,20,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/closest_feature/geometry_to_range.hpp,57,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/closest_feature/geometry_to_range.hpp,67,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/closest_feature/range_to_range.hpp,22,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/closest_feature/range_to_range.hpp,95,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/buffer/buffer_inserter.hpp,408,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/buffer/buffer_inserter.hpp,899,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/buffer/buffer_inserter.hpp,912,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/buffer/buffer_inserter.hpp,961,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/buffer/buffered_ring.hpp,81,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/buffer/buffered_ring.hpp,176,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/buffer/buffered_ring.hpp,255,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/relate/relate_impl.hpp,44,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/relate/relate_impl.hpp,74,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/relate/interface.hpp,41,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/relate/interface.hpp,90,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/relate/interface.hpp,104,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/relate/interface.hpp,114,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/relate/interface.hpp,204,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/relate/interface.hpp,223,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/relate/turns.hpp,137,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/relate/implementation.hpp,37,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/relate/implementation.hpp,118,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/equals/interface.hpp,46,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/equals/interface.hpp,90,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/equals/interface.hpp,104,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/equals/interface.hpp,121,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/equals/collect_vectors.hpp,494,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/equals/collect_vectors.hpp,552,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/equals/collect_vectors.hpp,568,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/equals/implementation.hpp,293,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/equals/implementation.hpp,451,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/comparable_distance/interface.hpp,54,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/comparable_distance/interface.hpp,86,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/intersection/multi.hpp,221,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/intersection/multi.hpp,414,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/intersection/interface.hpp,33,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/intersection/interface.hpp,100,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/intersection/interface.hpp,131,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/intersection/interface.hpp,166,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/intersection/box_box.hpp,27,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/intersection/box_box.hpp,47,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/expand/point.hpp,26,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/expand/point.hpp,39,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/expand/point.hpp,65,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/expand/box.hpp,23,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/expand/box.hpp,36,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/expand/box.hpp,62,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/expand/interface.hpp,35,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/expand/interface.hpp,55,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/expand/interface.hpp,69,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/expand/interface.hpp,153,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/expand/indexed.hpp,33,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/expand/segment.hpp,25,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/expand/segment.hpp,39,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/expand/segment.hpp,63,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/is_simple/always_simple.hpp,16,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/is_simple/always_simple.hpp,46,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/is_simple/always_simple.hpp,79,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/is_simple/interface.hpp,20,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/is_simple/interface.hpp,38,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/is_simple/interface.hpp,51,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/is_simple/multipoint.hpp,27,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/is_simple/multipoint.hpp,77,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/is_simple/multipoint.hpp,91,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/is_simple/areal.hpp,26,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/is_simple/areal.hpp,95,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/is_simple/areal.hpp,160,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/is_simple/linear.hpp,50,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/is_simple/linear.hpp,341,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/is_simple/linear.hpp,367,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/within/interface.hpp,44,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/within/interface.hpp,59,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/within/interface.hpp,75,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/within/implementation.hpp,85,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/within/implementation.hpp,298,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/touches/interface.hpp,45,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/touches/interface.hpp,80,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/touches/interface.hpp,94,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/touches/interface.hpp,111,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/touches/implementation.hpp,291,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/touches/implementation.hpp,418,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/envelope/point.hpp,23,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/envelope/point.hpp,52,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/envelope/point.hpp,62,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/envelope/box.hpp,34,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/envelope/box.hpp,49,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/envelope/interface.hpp,29,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/envelope/interface.hpp,57,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/envelope/interface.hpp,76,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/envelope/multipoint.hpp,18,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/envelope/multipoint.hpp,29,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/envelope/multipoint.hpp,44,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/envelope/areal.hpp,23,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/envelope/areal.hpp,61,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/envelope/areal.hpp,84,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/envelope/linear.hpp,26,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/envelope/linear.hpp,37,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/envelope/linear.hpp,56,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/envelope/range.hpp,64,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/envelope/range.hpp,72,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/envelope/segment.hpp,26,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/envelope/segment.hpp,68,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/envelope/segment.hpp,90,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/envelope/implementation.hpp,37,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/disjoint/point_box.hpp,30,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/disjoint/point_box.hpp,57,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/disjoint/point_box.hpp,73,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/disjoint/point_point.hpp,28,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/disjoint/point_point.hpp,62,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/disjoint/point_point.hpp,78,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/disjoint/point_geometry.hpp,28,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/disjoint/point_geometry.hpp,59,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/disjoint/point_geometry.hpp,81,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/disjoint/multipoint_geometry.hpp,40,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/disjoint/multipoint_geometry.hpp,170,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/disjoint/multipoint_geometry.hpp,189,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/disjoint/multipoint_geometry.hpp,289,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/disjoint/multipoint_geometry.hpp,375,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/disjoint/multipoint_geometry.hpp,471,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/disjoint/multipoint_geometry.hpp,560,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/disjoint/linear_linear.hpp,42,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/disjoint/linear_linear.hpp,117,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/disjoint/linear_linear.hpp,144,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/disjoint/linear_linear.hpp,160,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/disjoint/interface.hpp,31,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/disjoint/interface.hpp,51,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/disjoint/interface.hpp,67,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/disjoint/multirange_geometry.hpp,17,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/disjoint/multirange_geometry.hpp,63,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/disjoint/areal_areal.hpp,190,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/disjoint/areal_areal.hpp,206,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/disjoint/linear_segment_or_box.hpp,26,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/disjoint/linear_segment_or_box.hpp,58,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/disjoint/linear_segment_or_box.hpp,72,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/disjoint/linear_segment_or_box.hpp,135,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/disjoint/linear_segment_or_box.hpp,181,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/disjoint/linear_segment_or_box.hpp,197,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/disjoint/segment_box.hpp,35,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/disjoint/segment_box.hpp,259,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/disjoint/segment_box.hpp,269,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/disjoint/linear_areal.hpp,50,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/disjoint/linear_areal.hpp,249,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/disjoint/linear_areal.hpp,295,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/disjoint/box_box.hpp,26,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/disjoint/box_box.hpp,58,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/disjoint/box_box.hpp,73,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/distance/point_to_geometry.hpp,50,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/distance/point_to_geometry.hpp,310,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/distance/point_to_geometry.hpp,361,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/distance/point_to_geometry.hpp,519,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/distance/linear_to_linear.hpp,23,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/distance/linear_to_linear.hpp,53,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/distance/linear_to_linear.hpp,63,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/distance/linear_to_linear.hpp,103,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/distance/linear_to_linear.hpp,118,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/distance/segment_to_box.hpp,39,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/distance/segment_to_box.hpp,788,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/distance/segment_to_box.hpp,838,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/distance/segment_to_box.hpp,875,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/distance/box_to_box.hpp,21,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/distance/box_to_box.hpp,28,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/distance/box_to_box.hpp,53,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/distance/interface.hpp,43,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/distance/interface.hpp,51,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/distance/interface.hpp,91,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/distance/interface.hpp,107,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/distance/interface.hpp,129,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/distance/segment_to_segment.hpp,32,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/distance/segment_to_segment.hpp,129,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/distance/segment_to_segment.hpp,146,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/distance/backward_compatibility.hpp,32,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/distance/backward_compatibility.hpp,81,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/distance/backward_compatibility.hpp,326,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/distance/geometry_to_segment_or_box.hpp,32,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/distance/geometry_to_segment_or_box.hpp,309,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/distance/geometry_to_segment_or_box.hpp,384,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/distance/geometry_to_segment_or_box.hpp,401,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/distance/geometry_to_segment_or_box.hpp,479,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/distance/linear_to_box.hpp,47,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/distance/linear_to_box.hpp,87,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/distance/linear_to_box.hpp,118,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/distance/linear_or_areal_to_areal.hpp,98,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/distance/linear_or_areal_to_areal.hpp,142,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/distance/range_to_geometry_rtree.hpp,23,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/distance/range_to_geometry_rtree.hpp,76,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/distance/range_to_geometry_rtree.hpp,109,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/distance/multipoint_to_geometry.hpp,24,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/distance/multipoint_to_geometry.hpp,188,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/distance/multipoint_to_geometry.hpp,241,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/is_valid/multipolygon.hpp,44,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/is_valid/multipolygon.hpp,379,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/is_valid/multipolygon.hpp,399,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/is_valid/pointlike.hpp,21,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/is_valid/pointlike.hpp,32,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/is_valid/pointlike.hpp,85,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/is_valid/box.hpp,24,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/is_valid/box.hpp,90,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/is_valid/box.hpp,107,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/is_valid/interface.hpp,21,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/is_valid/interface.hpp,44,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/is_valid/interface.hpp,58,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/is_valid/ring.hpp,39,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/is_valid/ring.hpp,224,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/is_valid/ring.hpp,240,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/is_valid/polygon.hpp,63,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/is_valid/polygon.hpp,523,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/is_valid/polygon.hpp,538,dispatch
cpp,android/android_libs/include/boost/geometry/algorithms/detail/is_valid/linear.hpp,32,dispatch
