file,line,path,type,base,id,props_json
modules/game_bot/default_configs/vBot_4.8/vBot/combo.otui,9,FollowComboBoxPopupMenuButton,FollowComboBoxPopupMenuButton,ComboBoxPopupMenuButton,,{}
modules/game_bot/default_configs/vBot_4.8/vBot/combo.otui,10,FollowComboBox,FollowComboBox,ComboBox,,"{""self"": ""addOption(\""SERVER LEADER\"")""}"
modules/game_bot/default_configs/vBot_4.8/vBot/combo.otui,17,ComboTrigger#trigger,ComboTrigger,Panel,trigger,"{""id"": ""trigger"", ""image-source"": ""/images/ui/panel_flat"", ""image-border"": ""6"", ""padding"": ""3"", ""size"": ""450 72""}"
modules/game_bot/default_configs/vBot_4.8/vBot/combo.otui,24,ComboTrigger#trigger/Label#triggerLabel1,Label,,triggerLabel1,"{""id"": ""triggerLabel1"", ""anchors.left"": ""parent.left"", ""anchors.top"": ""parent.top"", ""text"": ""On Say"", ""margin-top"": ""8"", ""margin-left"": ""5"", ""color"": ""#ffaa00""}"
modules/game_bot/default_configs/vBot_4.8/vBot/combo.otui,33,ComboTrigger#trigger/Label#leaderLabel,Label,,leaderLabel,"{""id"": ""leaderLabel"", ""anchors.left"": ""triggerLabel1.right"", ""anchors.top"": ""triggerLabel1.top"", ""text"": ""Leader:"", ""margin-left"": ""35""}"
modules/game_bot/default_configs/vBot_4.8/vBot/combo.otui,40,ComboTrigger#trigger/TextEdit#onSayLeader,TextEdit,,onSayLeader,"{""id"": ""onSayLeader"", ""anchors.left"": ""leaderLabel.right"", ""anchors.top"": ""leaderLabel.top"", ""anchors.bottom"": ""leaderLabel.bottom"", ""margin-left"": ""5"", ""width"": ""120"", ""font"": ""cipsoftFont""}"
modules/game_bot/default_configs/vBot_4.8/vBot/combo.otui,49,ComboTrigger#trigger/Label#phrase,Label,,phrase,"{""id"": ""phrase"", ""anchors.left"": ""onSayLeader.right"", ""anchors.top"": ""onSayLeader.top"", ""text"": ""Phrase:"", ""margin-left"": ""5""}"
modules/game_bot/default_configs/vBot_4.8/vBot/combo.otui,56,ComboTrigger#trigger/TextEdit#onSayPhrase,TextEdit,,onSayPhrase,"{""id"": ""onSayPhrase"", ""anchors.left"": ""phrase.right"", ""anchors.top"": ""leaderLabel.top"", ""anchors.bottom"": ""leaderLabel.bottom"", ""margin-left"": ""5"", ""width"": ""120"", ""font"": ""cipsoftFont""}"
modules/game_bot/default_configs/vBot_4.8/vBot/combo.otui,65,ComboTrigger#trigger/CheckBox#onSayToggle,CheckBox,,onSayToggle,"{""id"": ""onSayToggle"", ""anchors.left"": ""onSayPhrase.right"", ""anchors.top"": ""onSayPhrase.top"", ""margin-top"": ""1"", ""margin-left"": ""5""}"
modules/game_bot/default_configs/vBot_4.8/vBot/combo.otui,72,ComboTrigger#trigger/Label#triggerLabel2,Label,,triggerLabel2,"{""id"": ""triggerLabel2"", ""anchors.left"": ""triggerLabel1.left"", ""anchors.top"": ""triggerLabel1.bottom"", ""text"": ""On Shoot"", ""margin-top"": ""5"", ""color"": ""#ffaa00""}"
modules/game_bot/default_configs/vBot_4.8/vBot/combo.otui,80,ComboTrigger#trigger/Label#leaderLabel1,Label,,leaderLabel1,"{""id"": ""leaderLabel1"", ""anchors.left"": ""triggerLabel2.right"", ""anchors.top"": ""triggerLabel2.top"", ""text"": ""Leader:"", ""margin-left"": ""24""}"
modules/game_bot/default_configs/vBot_4.8/vBot/combo.otui,87,ComboTrigger#trigger/TextEdit#onShootLeader,TextEdit,,onShootLeader,"{""id"": ""onShootLeader"", ""anchors.left"": ""leaderLabel1.right"", ""anchors.top"": ""leaderLabel1.top"", ""anchors.bottom"": ""leaderLabel1.bottom"", ""anchors.right"": ""onSayPhrase.right"", ""margin-left"": ""5"", ""width"": ""120"", ""font"": ""cipsoftFont""}"
modules/game_bot/default_configs/vBot_4.8/vBot/combo.otui,97,ComboTrigger#trigger/CheckBox#onShootToggle,CheckBox,,onShootToggle,"{""id"": ""onShootToggle"", ""anchors.left"": ""onShootLeader.right"", ""anchors.top"": ""onShootLeader.top"", ""margin-top"": ""1"", ""margin-left"": ""5""}"
modules/game_bot/default_configs/vBot_4.8/vBot/combo.otui,104,ComboTrigger#trigger/Label#triggerLabel3,Label,,triggerLabel3,"{""id"": ""triggerLabel3"", ""anchors.left"": ""triggerLabel2.left"", ""anchors.top"": ""triggerLabel2.bottom"", ""text"": ""On Cast"", ""margin-top"": ""5"", ""color"": ""#ffaa00""}"
modules/game_bot/default_configs/vBot_4.8/vBot/combo.otui,112,ComboTrigger#trigger/Label#leaderLabel2,Label,,leaderLabel2,"{""id"": ""leaderLabel2"", ""anchors.left"": ""triggerLabel3.right"", ""anchors.top"": ""triggerLabel3.top"", ""text"": ""Leader:"", ""margin-left"": ""32""}"
modules/game_bot/default_configs/vBot_4.8/vBot/combo.otui,119,ComboTrigger#trigger/TextEdit#onCastLeader,TextEdit,,onCastLeader,"{""id"": ""onCastLeader"", ""anchors.left"": ""leaderLabel2.right"", ""anchors.top"": ""leaderLabel2.top"", ""anchors.bottom"": ""leaderLabel2.bottom"", ""anchors.right"": ""onSayPhrase.right"", ""margin-left"": ""5"", ""width"": ""120"", ""font"": ""cipsoftFont""}"
modules/game_bot/default_configs/vBot_4.8/vBot/combo.otui,129,ComboTrigger#trigger/CheckBox#onCastToggle,CheckBox,,onCastToggle,"{""id"": ""onCastToggle"", ""anchors.left"": ""onCastLeader.right"", ""anchors.top"": ""onCastLeader.top"", ""margin-top"": ""1"", ""margin-left"": ""5""}"
modules/game_bot/default_configs/vBot_4.8/vBot/combo.otui,136,ComboActions#actions,ComboActions,Panel,actions,"{""id"": ""actions"", ""image-source"": ""/images/ui/panel_flat"", ""image-border"": ""6"", ""padding"": ""3"", ""size"": ""220 100""}"
modules/game_bot/default_configs/vBot_4.8/vBot/combo.otui,143,ComboActions#actions/Label#label1,Label,,label1,"{""id"": ""label1"", ""anchors.left"": ""parent.left"", ""anchors.top"": ""parent.top"", ""text"": ""Follow:"", ""margin-top"": ""5"", ""margin-left"": ""3"", ""height"": ""15"", ""color"": ""#ffaa00""}"
modules/game_bot/default_configs/vBot_4.8/vBot/combo.otui,153,ComboActions#actions/FollowComboBox#followLeader,FollowComboBox,,followLeader,"{""id"": ""followLeader"", ""anchors.left"": ""prev.right"", ""anchors.top"": ""prev.top"", ""margin-left"": ""7"", ""height"": ""15"", ""width"": ""145"", ""font"": ""cipsoftFont""}"
modules/game_bot/default_configs/vBot_4.8/vBot/combo.otui,162,ComboActions#actions/CheckBox#followLeaderToggle,CheckBox,,followLeaderToggle,"{""id"": ""followLeaderToggle"", ""anchors.left"": ""followLeader.right"", ""anchors.top"": ""followLeader.top"", ""margin-top"": ""2"", ""margin-left"": ""5""}"
modules/game_bot/default_configs/vBot_4.8/vBot/combo.otui,169,ComboActions#actions/Label#label2,Label,,label2,"{""id"": ""label2"", ""anchors.left"": ""label1.left"", ""anchors.top"": ""label1.bottom"", ""margin-top"": ""5"", ""text"": ""Attack:"", ""color"": ""#ffaa00""}"
modules/game_bot/default_configs/vBot_4.8/vBot/combo.otui,177,ComboActions#actions/AttackComboBox#attackLeaderTarget,AttackComboBox,,attackLeaderTarget,"{""id"": ""attackLeaderTarget"", ""anchors.left"": ""prev.right"", ""anchors.top"": ""prev.top"", ""margin-left"": ""5"", ""height"": ""15"", ""width"": ""145"", ""font"": ""cipsoftFont""}"
modules/game_bot/default_configs/vBot_4.8/vBot/combo.otui,186,ComboActions#actions/CheckBox#attackLeaderTargetToggle,CheckBox,,attackLeaderTargetToggle,"{""id"": ""attackLeaderTargetToggle"", ""anchors.left"": ""attackLeaderTarget.right"", ""anchors.top"": ""attackLeaderTarget.top"", ""margin-top"": ""2"", ""margin-left"": ""5""}"
modules/game_bot/default_configs/vBot_4.8/vBot/combo.otui,193,ComboActions#actions/Label#label3,Label,,label3,"{""id"": ""label3"", ""anchors.left"": ""label2.left"", ""anchors.top"": ""label2.bottom"", ""margin-top"": ""5"", ""text"": ""Spell:"", ""color"": ""#ffaa00""}"
modules/game_bot/default_configs/vBot_4.8/vBot/combo.otui,201,ComboActions#actions/TextEdit#attackSpell,TextEdit,,attackSpell,"{""id"": ""attackSpell"", ""anchors.left"": ""prev.right"", ""anchors.top"": ""prev.top"", ""anchors.right"": ""attackLeaderTarget.right"", ""margin-left"": ""17"", ""height"": ""15"", ""width"": ""145"", ""font"": ""cipsoftFont""}"
modules/game_bot/default_configs/vBot_4.8/vBot/combo.otui,211,ComboActions#actions/CheckBox#attackSpellToggle,CheckBox,,attackSpellToggle,"{""id"": ""attackSpellToggle"", ""anchors.left"": ""attackSpell.right"", ""anchors.top"": ""attackSpell.top"", ""margin-top"": ""2"", ""margin-left"": ""5""}"
modules/game_bot/default_configs/vBot_4.8/vBot/combo.otui,218,ComboActions#actions/Label#label4,Label,,label4,"{""id"": ""label4"", ""anchors.left"": ""label3.left"", ""anchors.top"": ""label3.bottom"", ""margin-top"": ""15"", ""text"": ""Attack Item:"", ""color"": ""#ffaa00""}"
modules/game_bot/default_configs/vBot_4.8/vBot/combo.otui,226,ComboActions#actions/BotItem#attackItem,BotItem,,attackItem,"{""id"": ""attackItem"", ""anchors.left"": ""prev.right"", ""margin-left"": ""10""}"
modules/game_bot/default_configs/vBot_4.8/vBot/combo.otui,232,ComboActions#actions/CheckBox#attackItemToggle,CheckBox,,attackItemToggle,"{""id"": ""attackItemToggle"", ""anchors.left"": ""prev.right"", ""margin-left"": ""5""}"
modules/game_bot/default_configs/vBot_4.8/vBot/combo.otui,238,ComboActions#actions/BotSwitch#commandsToggle,BotSwitch,,commandsToggle,"{""id"": ""commandsToggle"", ""anchors.left"": ""prev.right"", ""anchors.top"": ""attackItem.top"", ""anchors.right"": ""attackSpellToggle.right"", ""anchors.bottom"": ""attackItem.bottom"", ""margin-left"": ""5"", ""text"": ""Leader Commands"", ""text-wrap"": ""true"", ""multiline"": ""true""}"
modules/game_bot/default_configs/vBot_4.8/vBot/combo.otui,249,BotServer#server,BotServer,Panel,server,"{""id"": ""server"", ""image-source"": ""/images/ui/panel_flat"", ""image-border"": ""6"", ""padding"": ""3"", ""size"": ""220 100""}"
modules/game_bot/default_configs/vBot_4.8/vBot/combo.otui,256,BotServer#server/Label#labelX,Label,,labelX,"{""id"": ""labelX"", ""anchors.left"": ""parent.left"", ""anchors.top"": ""parent.top"", ""text"": ""Leader:"", ""height"": ""15"", ""color"": ""#ffaa00"", ""margin-left"": ""3"", ""margin-top"": ""5""}"
modules/game_bot/default_configs/vBot_4.8/vBot/combo.otui,266,BotServer#server/TextEdit#botServerLeader,TextEdit,,botServerLeader,"{""id"": ""botServerLeader"", ""anchors.left"": ""prev.right"", ""anchors.top"": ""prev.top"", ""anchors.right"": ""parent.right"", ""margin-right"": ""3"", ""margin-left"": ""9"", ""height"": ""15"", ""font"": ""cipsoftFont""}"
modules/game_bot/default_configs/vBot_4.8/vBot/combo.otui,276,BotServer#server/Button#partyButton,Button,,partyButton,"{""id"": ""partyButton"", ""anchors.left"": ""labelX.left"", ""anchors.top"": ""botServerLeader.bottom"", ""margin-top"": ""5"", ""height"": ""30"", ""text"": ""Join Party"", ""text-wrap"": ""true"", ""multiline"": ""true""}"
modules/game_bot/default_configs/vBot_4.8/vBot/combo.otui,286,BotServer#server/BotSwitch#botServerToggle,BotSwitch,,botServerToggle,"{""id"": ""botServerToggle"", ""anchors.left"": ""prev.right"", ""anchors.top"": ""botServerLeader.bottom"", ""anchors.right"": ""parent.right"", ""height"": ""30"", ""margin-left"": ""3"", ""margin-right"": ""3"", ""margin-top"": ""5"", ""text"": ""Server Enabled""}"
modules/game_bot/default_configs/vBot_4.8/vBot/combo.otui,297,BotServer#server/BotSwitch#targetServerLeaderToggle,BotSwitch,,targetServerLeaderToggle,"{""id"": ""targetServerLeaderToggle"", ""anchors.left"": ""partyButton.left"", ""anchors.top"": ""partyButton.bottom"", ""anchors.right"": ""partyButton.right"", ""margin-top"": ""3"", ""height"": ""30"", ""text"": ""Leader Targets""}"
modules/game_bot/default_configs/vBot_4.8/vBot/combo.otui,306,BotServer#server/BotSwitch#Triggers,BotSwitch,,Triggers,"{""id"": ""Triggers"", ""anchors.left"": ""prev.right"", ""anchors.top"": ""partyButton.bottom"", ""anchors.right"": ""parent.right"", ""margin-top"": ""3"", ""height"": ""30"", ""margin-left"": ""3"", ""margin-right"": ""3"", ""text"": ""Triggers""}"
modules/game_bot/default_configs/vBot_4.8/vBot/combo.otui,317,ComboWindow,ComboWindow,MainWindow,,"{""size"": ""500 280""}"
modules/game_bot/default_configs/vBot_4.8/vBot/combo.otui,322,ComboWindow/ComboTrigger#trigger,ComboTrigger,,trigger,"{""id"": ""trigger"", ""anchors.top"": ""parent.top"", ""margin-top"": ""7""}"
modules/game_bot/default_configs/vBot_4.8/vBot/combo.otui,328,ComboWindow/Label#title,Label,,title,"{""id"": ""title"", ""anchors.top"": ""parent.top"", ""anchors.left"": ""parent.left"", ""margin-left"": ""10"", ""text"": ""Combo Trigger"", ""color"": ""#ff7700""}"
modules/game_bot/default_configs/vBot_4.8/vBot/combo.otui,336,ComboWindow/ComboActions#actions,ComboActions,,actions,"{""id"": ""actions"", ""anchors.top"": ""trigger.bottom"", ""anchors.left"": ""trigger.left"", ""margin-top"": ""15""}"
modules/game_bot/default_configs/vBot_4.8/vBot/combo.otui,342,ComboWindow/Label#title,Label,,title,"{""id"": ""title"", ""anchors.top"": ""parent.top"", ""anchors.left"": ""parent.left"", ""margin-left"": ""10"", ""margin-top"": ""85"", ""text"": ""Combo Actions"", ""color"": ""#ff7700""}"
modules/game_bot/default_configs/vBot_4.8/vBot/combo.otui,351,ComboWindow/BotServer#server,BotServer,,server,"{""id"": ""server"", ""anchors.top"": ""actions.top"", ""anchors.left"": ""actions.right"", ""margin-left"": ""10""}"
modules/game_bot/default_configs/vBot_4.8/vBot/combo.otui,357,ComboWindow/Label#title,Label,,title,"{""id"": ""title"", ""anchors.top"": ""parent.top"", ""anchors.left"": ""server.left"", ""margin-left"": ""3"", ""margin-top"": ""85"", ""text"": ""BotServer"", ""color"": ""#ff7700""}"
modules/game_bot/default_configs/vBot_4.8/vBot/combo.otui,366,ComboWindow/HorizontalSeparator#separator,HorizontalSeparator,,separator,"{""id"": ""separator"", ""anchors.right"": ""parent.right"", ""anchors.left"": ""parent.left"", ""anchors.bottom"": ""closeButton.top"", ""margin-bottom"": ""8""}"
modules/game_bot/default_configs/vBot_4.8/vBot/combo.otui,373,ComboWindow/Button#closeButton,Button,,closeButton,"{""id"": ""closeButton"", ""font"": ""cipsoftFont"", ""anchors.right"": ""parent.right"", ""anchors.bottom"": ""parent.bottom"", ""size"": ""45 21"", ""margin-top"": ""15"", ""margin-right"": ""5""}"
modules/game_bot/default_configs/vBot_4.8/vBot/combo.otui,383,ComboWindow/Button#toolsButton,Button,,toolsButton,"{""id"": ""toolsButton"", ""font"": ""cipsoftFont"", ""anchors.right"": ""closeButton.left"", ""anchors.top"": ""closeButton.top"", ""margin-right"": ""10"", ""size"": ""45 21""}"
modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.otui,1,UturaComboBoxPopupMenu,UturaComboBoxPopupMenu,ComboBoxPopupMenu,,{}
modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.otui,2,UturaComboBoxPopupMenuButton,UturaComboBoxPopupMenuButton,ComboBoxPopupMenuButton,,{}
modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.otui,3,UturaComboBox,UturaComboBox,ComboBox,,"{""self"": ""addOption(\""Utura Gran\"")""}"
modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.otui,8,CureConditions#Cure,CureConditions,Panel,Cure,"{""id"": ""Cure"", ""image-source"": ""/images/ui/panel_flat"", ""image-border"": ""6"", ""padding"": ""3"", ""size"": ""200 190""}"
modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.otui,15,CureConditions#Cure/Label#label1,Label,,label1,"{""id"": ""label1"", ""anchors.top"": ""parent.top"", ""anchors.left"": ""parent.left"", ""margin-top"": ""10"", ""margin-left"": ""5"", ""text"": ""Poison"", ""color"": ""#ffaa00"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.otui,25,CureConditions#Cure/Label#label11,Label,,label11,"{""id"": ""label11"", ""anchors.left"": ""prev.right"", ""margin-left"": ""40"", ""text"": ""Mana:"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.otui,33,CureConditions#Cure/TextEdit#PoisonCost,TextEdit,,PoisonCost,"{""id"": ""PoisonCost"", ""anchors.left"": ""prev.right"", ""margin-left"": ""3"", ""width"": ""40"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.otui,41,CureConditions#Cure/CheckBox#CurePoison,CheckBox,,CurePoison,"{""id"": ""CurePoison"", ""anchors.right"": ""parent.right"", ""margin-right"": ""10""}"
modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.otui,47,CureConditions#Cure/Label#label2,Label,,label2,"{""id"": ""label2"", ""anchors.left"": ""label1.left"", ""anchors.top"": ""label1.bottom"", ""margin-top"": ""10"", ""text"": ""Curse"", ""color"": ""#ffaa00"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.otui,56,CureConditions#Cure/Label#label22,Label,,label22,"{""id"": ""label22"", ""anchors.left"": ""prev.right"", ""margin-left"": ""44"", ""text"": ""Mana:"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.otui,64,CureConditions#Cure/TextEdit#CurseCost,TextEdit,,CurseCost,"{""id"": ""CurseCost"", ""anchors.left"": ""prev.right"", ""margin-left"": ""3"", ""width"": ""40"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.otui,72,CureConditions#Cure/CheckBox#CureCurse,CheckBox,,CureCurse,"{""id"": ""CureCurse"", ""anchors.right"": ""parent.right"", ""margin-right"": ""10""}"
modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.otui,78,CureConditions#Cure/Label#label3,Label,,label3,"{""id"": ""label3"", ""anchors.left"": ""label2.left"", ""anchors.top"": ""label2.bottom"", ""margin-top"": ""10"", ""text"": ""Bleed"", ""color"": ""#ffaa00"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.otui,87,CureConditions#Cure/Label#label33,Label,,label33,"{""id"": ""label33"", ""anchors.left"": ""prev.right"", ""margin-left"": ""46"", ""text"": ""Mana:"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.otui,95,CureConditions#Cure/TextEdit#BleedCost,TextEdit,,BleedCost,"{""id"": ""BleedCost"", ""anchors.left"": ""prev.right"", ""margin-left"": ""3"", ""width"": ""40"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.otui,103,CureConditions#Cure/CheckBox#CureBleed,CheckBox,,CureBleed,"{""id"": ""CureBleed"", ""anchors.right"": ""parent.right"", ""margin-right"": ""10""}"
modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.otui,109,CureConditions#Cure/Label#label4,Label,,label4,"{""id"": ""label4"", ""anchors.left"": ""label3.left"", ""anchors.top"": ""label3.bottom"", ""margin-top"": ""10"", ""text"": ""Burn"", ""color"": ""#ffaa00"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.otui,118,CureConditions#Cure/Label#label44,Label,,label44,"{""id"": ""label44"", ""anchors.left"": ""prev.right"", ""margin-left"": ""50"", ""text"": ""Mana:"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.otui,126,CureConditions#Cure/TextEdit#BurnCost,TextEdit,,BurnCost,"{""id"": ""BurnCost"", ""anchors.left"": ""prev.right"", ""margin-left"": ""3"", ""width"": ""40"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.otui,134,CureConditions#Cure/CheckBox#CureBurn,CheckBox,,CureBurn,"{""id"": ""CureBurn"", ""anchors.right"": ""parent.right"", ""margin-right"": ""10""}"
modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.otui,140,CureConditions#Cure/Label#label5,Label,,label5,"{""id"": ""label5"", ""anchors.left"": ""label4.left"", ""anchors.top"": ""label4.bottom"", ""margin-top"": ""10"", ""text"": ""Electify"", ""color"": ""#ffaa00"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.otui,149,CureConditions#Cure/Label#label55,Label,,label55,"{""id"": ""label55"", ""anchors.left"": ""prev.right"", ""margin-left"": ""33"", ""text"": ""Mana:"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.otui,157,CureConditions#Cure/TextEdit#ElectrifyCost,TextEdit,,ElectrifyCost,"{""id"": ""ElectrifyCost"", ""anchors.left"": ""prev.right"", ""margin-left"": ""3"", ""width"": ""40"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.otui,165,CureConditions#Cure/CheckBox#CureElectrify,CheckBox,,CureElectrify,"{""id"": ""CureElectrify"", ""anchors.right"": ""parent.right"", ""margin-right"": ""10""}"
modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.otui,171,CureConditions#Cure/Label#label6,Label,,label6,"{""id"": ""label6"", ""anchors.left"": ""label5.left"", ""anchors.top"": ""label5.bottom"", ""margin-top"": ""10"", ""text"": ""Paralyse"", ""color"": ""#ffaa00"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.otui,180,CureConditions#Cure/Label#label66,Label,,label66,"{""id"": ""label66"", ""anchors.left"": ""prev.right"", ""margin-left"": ""26"", ""text"": ""Mana:"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.otui,188,CureConditions#Cure/TextEdit#ParalyseCost,TextEdit,,ParalyseCost,"{""id"": ""ParalyseCost"", ""anchors.left"": ""prev.right"", ""margin-left"": ""3"", ""width"": ""40"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.otui,196,CureConditions#Cure/CheckBox#CureParalyse,CheckBox,,CureParalyse,"{""id"": ""CureParalyse"", ""anchors.right"": ""parent.right"", ""margin-right"": ""10""}"
modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.otui,202,CureConditions#Cure/Label#label7,Label,,label7,"{""id"": ""label7"", ""anchors.left"": ""label6.left"", ""anchors.top"": ""label6.bottom"", ""margin-top"": ""10"", ""margin-left"": ""12"", ""text"": ""Spell:"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.otui,211,CureConditions#Cure/TextEdit#ParalyseSpell,TextEdit,,ParalyseSpell,"{""id"": ""ParalyseSpell"", ""anchors.left"": ""prev.right"", ""margin-left"": ""10"", ""width"": ""100"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.otui,219,HoldConditions#Hold,HoldConditions,Panel,Hold,"{""id"": ""Hold"", ""image-source"": ""/images/ui/panel_flat"", ""image-border"": ""6"", ""padding"": ""3"", ""size"": ""200 190""}"
modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.otui,226,HoldConditions#Hold/Label#label1,Label,,label1,"{""id"": ""label1"", ""anchors.top"": ""parent.top"", ""anchors.left"": ""parent.left"", ""margin-top"": ""10"", ""margin-left"": ""5"", ""text"": ""Haste"", ""color"": ""#ffaa00"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.otui,236,HoldConditions#Hold/Label#label11,Label,,label11,"{""id"": ""label11"", ""anchors.left"": ""prev.right"", ""margin-left"": ""44"", ""text"": ""Mana:"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.otui,244,HoldConditions#Hold/TextEdit#HasteCost,TextEdit,,HasteCost,"{""id"": ""HasteCost"", ""anchors.left"": ""prev.right"", ""margin-left"": ""3"", ""width"": ""40"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.otui,252,HoldConditions#Hold/CheckBox#HoldHaste,CheckBox,,HoldHaste,"{""id"": ""HoldHaste"", ""anchors.right"": ""parent.right"", ""margin-right"": ""10""}"
modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.otui,258,HoldConditions#Hold/Label#label2,Label,,label2,"{""id"": ""label2"", ""anchors.left"": ""label1.left"", ""anchors.top"": ""label1.bottom"", ""margin-top"": ""10"", ""margin-left"": ""12"", ""text"": ""Spell:"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.otui,267,HoldConditions#Hold/TextEdit#HasteSpell,TextEdit,,HasteSpell,"{""id"": ""HasteSpell"", ""anchors.left"": ""prev.right"", ""margin-left"": ""10"", ""width"": ""100"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.otui,275,HoldConditions#Hold/Label#label3,Label,,label3,"{""id"": ""label3"", ""anchors.left"": ""label1.left"", ""anchors.top"": ""label2.bottom"", ""margin-top"": ""10"", ""text"": ""Utana Vid"", ""color"": ""#ffaa00"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.otui,284,HoldConditions#Hold/Label#label33,Label,,label33,"{""id"": ""label33"", ""anchors.left"": ""prev.right"", ""margin-left"": ""21"", ""text"": ""Mana:"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.otui,292,HoldConditions#Hold/TextEdit#UtanaCost,TextEdit,,UtanaCost,"{""id"": ""UtanaCost"", ""anchors.left"": ""prev.right"", ""margin-left"": ""3"", ""width"": ""40"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.otui,300,HoldConditions#Hold/CheckBox#HoldUtana,CheckBox,,HoldUtana,"{""id"": ""HoldUtana"", ""anchors.right"": ""parent.right"", ""margin-right"": ""10""}"
modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.otui,306,HoldConditions#Hold/Label#label4,Label,,label4,"{""id"": ""label4"", ""anchors.left"": ""label3.left"", ""anchors.top"": ""label3.bottom"", ""margin-top"": ""10"", ""text"": ""Utamo Vita"", ""color"": ""#ffaa00"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.otui,315,HoldConditions#Hold/Label#label44,Label,,label44,"{""id"": ""label44"", ""anchors.left"": ""prev.right"", ""margin-left"": ""12"", ""text"": ""Mana:"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.otui,323,HoldConditions#Hold/TextEdit#UtamoCost,TextEdit,,UtamoCost,"{""id"": ""UtamoCost"", ""anchors.left"": ""prev.right"", ""margin-left"": ""3"", ""width"": ""40"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.otui,331,HoldConditions#Hold/CheckBox#HoldUtamo,CheckBox,,HoldUtamo,"{""id"": ""HoldUtamo"", ""anchors.right"": ""parent.right"", ""margin-right"": ""10""}"
